Temperature_root,Time_root,Rectified_Impedance
24,733522.737972176,0.0559741956623632+-0.00140896171930092i
24,733522.737972176,0.0531811540581048+-0.00114141934282947i
24,733522.737972176,0.0533244193488723+-0.000927518747288182i
24,733522.737972176,0.0567207807117142+-0.00160471226032089i
24,733522.737972176,0.0509070781185563+-0.0010801685274445i
24,733522.737972176,0.0504995466853076+-0.0013255289938552i
24,733522.737972176,0.0507285668093379+-0.00132108242223047i
24,733522.737972176,0.0489626438494212+-0.000828490430270578i
24,733522.737972176,0.0353736979812359+-0.00266785027402185i
24,733522.737972176,0.0452396635020426+-0.00029227951882722i
24,733522.737972176,0.0470031250180071+0.000194142441477232i
24,733522.737972176,0.0477389836612752+0.000585209864683336i
24,733522.87943088,0.0729877740400212+-0.000659181622420409i
24,733522.87943088,0.0697409226129306+-0.000991661305255851i
24,733522.87943088,0.0705399083973907+-0.000769309070963457i
24,733522.87943088,0.0693146449057783+-0.000495974018073688i
24,733522.87943088,0.069568223806551+-0.000295311796272578i
24,733522.87943088,0.0705590775864118+-0.000528964294445907i
24,733522.87943088,0.0704511663530187+-0.000378466643293183i
24,733522.87943088,0.0687686556906957+0.000155621136244628i
24,733522.87943088,0.0693153037757405+-0.000528892802224762i
24,733522.87943088,0.0662086413773503+-0.000873497896219667i
24,733522.87943088,0.067300343263351+-0.000582746645175497i
24,733522.87943088,0.0675648298335612+-0.000362787024917798i
24,733522.87943088,0.0692911590964365+-0.000587036363197237i
24,733522.87943088,0.0678876634384623+-0.00069146698602864i
24,733522.87943088,0.0671729882001883+-0.00109898264094956i
24,733522.87943088,0.0676379158734785+-0.00145546445819391i
24,733522.87943088,0.0666526680745811+7.40986675126645e-05i
24,733522.87943088,0.0659565397882462+-0.000906329015855512i
24,733522.87943088,0.0659990993797705+-0.00115016816001796i
24,733522.87943088,0.0644434226646465+-0.00165788808443661i
24,733522.87943088,0.0637755176109577+-0.00138199739284865i
24,733522.87943088,0.063036820285354+-0.00155317757604779i
24,733522.87943088,0.0623402008462443+-0.0021130676034536i
24,733522.87943088,0.0595614349610856+-0.00224684022960621i
24,733522.87943088,0.0606726383985824+-0.00165192068926172i
24,733522.87943088,0.0594663417087117+-0.00152289326153253i
24,733522.87943088,0.0586968971863045+-0.00156592589732122i
24,733522.87943088,0.0561948041742183+-0.00146696904753341i
24,733522.87943088,0.0559256268096821+-0.00164754595492641i
24,733522.87943088,0.0548126267989985+-0.00137566371377192i
24,733522.87943088,0.053286995863347+-0.00144705849161927i
24,733522.87943088,0.0528384221466515+-0.00136012547958899i
24,733522.87943088,0.0520170292768337+-0.00136528944289407i
24,733522.87943088,0.0509871860247496+-0.00121130445451477i
24,733522.87943088,0.0491443201421262+-0.00100931999844328i
24,733522.87943088,0.0544009663169714+-0.00319273368955847i
24,733522.87943088,0.045725890154859+-0.000426587737759466i
24,733522.87943088,0.0470766015188416+-8.62265642446093e-05i
24,733522.87943088,0.0467937161412634+0.000544324757710558i
24,733522.940809271,0.0691952657217458+-0.00101381645857186i
24,733522.940809271,0.0688135138071216+-0.00162350899766475i
24,733522.940809271,0.0669770658455399+-0.000564764748525157i
24,733522.940809271,0.0658668175080789+-0.000679854115430589i
24,733522.940809271,0.0655102746657749+-0.000796510687674137i
24,733522.940809271,0.067427470479271+-0.000431869737152661i
24,733522.940809271,0.0702535409091988+-0.000509227423282605i
24,733522.940809271,0.0677859317793417+-0.00098850825257321i
24,733522.940809271,0.0653708781306202+1.16739172548589e-05i
24,733522.940809271,0.0673412959138632+-0.000385293160449028i
24,733522.940809271,0.0659340225445478+-7.92644155961701e-05i
24,733522.940809271,0.0651298203259052+-0.000826536285408277i
24,733522.940809271,0.0693397870346448+-0.000289798346355145i
24,733522.940809271,0.0643278282052675+-0.00117625989199057i
24,733522.940809271,0.0650853384068621+-0.00083561629974399i
24,733522.940809271,0.0628230801286654+-0.000997023711434066i
24,733522.940809271,0.0631325791383761+-0.00133050512370929i
24,733522.940809271,0.0612593993366413+-0.00150673272244391i
24,733522.940809271,0.0621190331557312+-0.00118376932310261i
24,733522.940809271,0.0617852890761321+-0.00146344128679657i
24,733522.940809271,0.0605676961416184+-0.00113753792610898i
24,733522.940809271,0.0594962870632059+-0.00145143156437964i
24,733522.940809271,0.0588743808641745+-0.00130577381756396i
24,733522.940809271,0.0584085383526573+-0.00129856025611758i
24,733522.940809271,0.057565717994178+-0.00114833094724213i
24,733522.940809271,0.057121972452029+-0.00129612083148045i
24,733522.940809271,0.0542043750405965+-0.00123020499073661i
24,733522.940809271,0.0564430408806706+-0.00134796116572178i
24,733522.940809271,0.0526593136631285+-0.0013583530582297i
24,733522.940809271,0.0531097991987197+-0.00107821364918099i
24,733522.940809271,0.052346258140039+-0.000987804656396587i
24,733522.940809271,0.0505594025833237+-0.0013348414939509i
24,733522.940809271,0.0497128350062553+-0.00114100496377567i
24,733522.940809271,0.0491133942147449+-0.00108552762677792i
24,733522.940809271,0.0481217268098007+-0.000972893598598864i
24,733522.940809271,0.049841815110997+-0.000505837063640922i
24,733522.940809271,0.0452806755910109+-0.000424169212233026i
24,733522.940809271,0.0469366803332094+0.000184748967360447i
24,733522.940809271,0.0463604747939843+0.000572912914521991i
24,733523.081337882,0.0723367941098893+-0.000393154669183817i
24,733523.081337882,0.0717984306524904+-0.000820132227666023i
24,733523.081337882,0.0711134880047583+-0.000390966373008723i
24,733523.081337882,0.0695037227801608+-0.000371102856374444i
24,733523.081337882,0.0696085965401585+-0.000451748797362227i
24,733523.081337882,0.0700300883680028+-0.000608959022570261i
24,733523.081337882,0.0701228467333383+-0.000480078171162131i
24,733523.081337882,0.0680854449398628+-0.00155837773485881i
24,733523.081337882,0.0682278024934807+-8.72391557521257e-05i
24,733523.081337882,0.0668279478167931+-0.000844125218853544i
24,733523.081337882,0.068120434612706+-0.000556750629912838i
24,733523.081337882,0.0688935074838958+-0.000524426729856693i
24,733523.081337882,0.0688056527028439+-0.000636476352225691i
24,733523.081337882,0.0674793389880356+-0.000849856976706461i
24,733523.081337882,0.0667125355944729+-0.000694185548218097i
24,733523.081337882,0.067931023722474+0.000165626679718932i
24,733523.081337882,0.0686099343645824+-0.000953281501400495i
24,733523.081337882,0.0653948790450269+-0.00140766807055406i
24,733523.081337882,0.0659945455204226+-0.00098085568086484i
24,733523.081337882,0.0645378423728827+-0.0015590334103104i
24,733523.081337882,0.0637665339855629+-0.00184718889211719i
24,733523.081337882,0.0629713758546835+-0.0016978459688845i
24,733523.081337882,0.061307408878843+-0.00163718906262855i
24,733523.081337882,0.0599136950312838+-0.00507670246792005i
24,733523.081337882,0.0603443812763213+-0.00159073554708051i
24,733523.081337882,0.0591152462079108+-0.00202581598291833i
24,733523.081337882,0.0570399894570099+-0.00144194422155435i
24,733523.081337882,0.0557605433976124+-0.00133242832830936i
24,733523.081337882,0.0550701212429439+-0.00141594811309465i
24,733523.081337882,0.0549921011046874+-0.0014728822373062i
24,733523.081337882,0.0540894253984886+-0.00157850525208868i
24,733523.081337882,0.0525104954863956+-0.00149849732761637i
24,733523.081337882,0.0511010718549877+-0.00143563918394767i
24,733523.081337882,0.0503262513271269+-0.00117713590556734i
24,733523.081337882,0.0482615813664701+-0.00133961385542332i
24,733523.081337882,0.0468846266697009+-0.000508341500000092i
24,733523.081337882,0.0452365475468667+-0.000474042033473365i
24,733523.081337882,0.0461749295135941+-8.24750142786984e-05i
24,733523.081337882,0.0472110419985617+0.000521218642466453i
24,733523.875363669,0.0680506965948748+-0.00118200572248962i
24,733523.875363669,0.0678259811075864+0.000459378729564386i
24,733523.875363669,0.0681990482257297+-0.000587451255041236i
24,733523.875363669,0.0672123098672011+-0.000808116902189162i
24,733523.875363669,0.0675145022245611+-0.000539839423444093i
24,733523.875363669,0.0684258941571321+-0.000720706788401915i
24,733523.875363669,0.0672911693348914+4.38043552797947e-06i
24,733523.875363669,0.0687543550907653+-0.000347745782305684i
24,733523.875363669,0.065953842710885+-0.000277563412674667i
24,733523.875363669,0.0663921349669637+-0.00114513091419608i
24,733523.875363669,0.0656477066942509+-0.000672224199934721i
24,733523.875363669,0.0651798981771327+-0.000473351807909858i
24,733523.875363669,0.0627223173781909+-0.000153628799814924i
24,733523.875363669,0.0700762243916465+-0.000487235107388878i
24,733523.875363669,0.0644470431847998+-0.00104204640775998i
24,733523.875363669,0.063975774107737+-0.000738462991537611i
24,733523.875363669,0.0635377269424717+-0.00137724081460996i
24,733523.875363669,0.0631864912301697+-0.00078142298128428i
24,733523.875363669,0.061765877918325+-0.00133834952422651i
24,733523.875363669,0.0646513921932947+-0.00135021103193257i
24,733523.875363669,0.0608020619535102+-0.000981914157640601i
24,733523.875363669,0.0597914100442805+-0.00115691355705372i
24,733523.875363669,0.057549151208254+-0.00138078678230271i
24,733523.875363669,0.0588826391622518+-0.000841135408893791i
24,733523.875363669,0.0573977939700672+-0.00141272492556144i
24,733523.875363669,0.0564450639404502+-0.00160598358405123i
24,733523.875363669,0.055178175922444+-0.00139456126052012i
24,733523.875363669,0.0541789107080271+-0.00154551189503668i
24,733523.875363669,0.0534036728399859+-0.00138887556048581i
24,733523.875363669,0.052537279246641+-0.00140286250857621i
24,733523.875363669,0.0521083109824033+-0.0011591768745088i
24,733523.875363669,0.04983544720092+-0.00117828001368837i
24,733523.875363669,0.0500416924710907+-0.00106565663440425i
24,733523.875363669,0.0490087024581822+-0.0010835773367879i
24,733523.875363669,0.0481872448926479+0.00125383162171492i
24,733523.875363669,0.0468964598834544+-0.000529500525164386i
24,733523.875363669,0.0445127340579313+-0.000157342732754285i
24,733523.875363669,0.045972576548847+0.000120381368466599i
24,733523.875363669,0.0476634415611674+0.000708711243493422i
24,733524.022765833,0.0724640428419959+-0.000979551384149435i
24,733524.022765833,0.0735315589238444+-0.000397412144038772i
24,733524.022765833,0.0711997233149365+-0.00141569115692541i
24,733524.022765833,0.0718544143523707+-0.000729123006626904i
24,733524.022765833,0.0734207731465341+-0.000479182851663811i
24,733524.022765833,0.0719141725432512+0.000140914328809846i
24,733524.022765833,0.0737133809398769+-0.000620321884373641i
24,733524.022765833,0.0694390790150232+-0.00088395795768856i
24,733524.022765833,0.0715725836126204+-0.000877004714585972i
24,733524.022765833,0.0719418706821419+-0.000783600647427032i
24,733524.022765833,0.0696248055387726+0.000188739334175391i
24,733524.022765833,0.0707590195803791+-0.00117969224141423i
24,733524.022765833,0.0671073493264556+-0.00106624746386244i
24,733524.022765833,0.0710163575102349+-0.0012510944507043i
24,733524.022765833,0.0707444683881384+-0.000830132497140027i
24,733524.022765833,0.0696672629449562+-0.00140638339906043i
24,733524.022765833,0.0671123232021074+-0.000698228931753076i
24,733524.022765833,0.0665472292383808+-0.000994366965155029i
24,733524.022765833,0.0661268642103196+-0.00116337325562697i
24,733524.022765833,0.0662694683340099+-0.00157283192427391i
24,733524.022765833,0.0655861893709141+-0.00123133339366476i
24,733524.022765833,0.0637568166123073+-0.00153157252593889i
24,733524.022765833,0.062795513658064+-0.0021922752164536i
24,733524.022765833,0.0610724372119879+-0.0023207532635i
24,733524.022765833,0.0613000220326174+-0.00160419014041057i
24,733524.022765833,0.058987725368381+-0.00152372536825909i
24,733524.022765833,0.0583654708226463+-0.00163630567885213i
24,733524.022765833,0.0573964687984262+-0.00175943705217823i
24,733524.022765833,0.0553127167100422+-0.00167506438481098i
24,733524.022765833,0.0551602654808706+-0.00148552692853366i
24,733524.022765833,0.0542563783423133+-0.00145129487527617i
24,733524.022765833,0.0530388304044677+-0.00150417743445687i
24,733524.022765833,0.0519022566304843+-0.00146917751850769i
24,733524.022765833,0.0509648675195501+-0.0011307210653946i
24,733524.022765833,0.0560296430044102+-0.00202971624633857i
24,733524.022765833,0.0479499476859912+-0.000837408540580028i
24,733524.022765833,0.0449176070528059+-0.000568244668375641i
24,733524.022765833,0.0471177424810862+0.000102873446714525i
24,733524.022765833,0.0467531706801915+0.000599353926998355i
24,733524.08393934,0.0682984373874404+-0.000122892182413104i
24,733524.08393934,0.069363786222593+-0.00148638985799545i
24,733524.08393934,0.0678408937911724+-0.000315484985969331i
24,733524.08393934,0.0686222236830136+-0.000919749814929804i
24,733524.08393934,0.0711249823025929+-0.000199549943319055i
24,733524.08393934,0.0684917936467325+-0.000754275418821838i
24,733524.08393934,0.0710853421234464+0.000344030745321696i
24,733524.08393934,0.0677976372755289+-0.000342221154046155i
24,733524.08393934,0.0682397161174578+-0.000197300503121562i
24,733524.08393934,0.0677731667158851+-0.000914813436683454i
24,733524.08393934,0.0661737646659244+-0.000777218229608012i
24,733524.08393934,0.0651421345707431+-0.000343044821573345i
24,733524.08393934,0.0657120778427595+-0.000999465886003565i
24,733524.08393934,0.0649295934730793+-0.000513457310908337i
24,733524.08393934,0.0653486918134084+-0.00123707979020078i
24,733524.08393934,0.0654158623818232+-0.000947489711165564i
24,733524.08393934,0.0641156958143453+-0.000970400944310685i
24,733524.08393934,0.0645595432456801+-0.00178385593812982i
24,733524.08393934,0.0636658336082272+-0.00063692605366401i
24,733524.08393934,0.0624446699875969+-0.00135252949152335i
24,733524.08393934,0.0614117312888658+-0.00108240178951869i
24,733524.08393934,0.0605832330866775+-0.00111531606493989i
24,733524.08393934,0.0602176747612609+-0.00106067558253295i
24,733524.08393934,0.0581355269041986+-0.00169414435360562i
24,733524.08393934,0.0590255069635363+-0.00132309867718812i
24,733524.08393934,0.056649818894231+-0.00172481652112748i
24,733524.08393934,0.0552858282003485+-0.00138673741571524i
24,733524.08393934,0.0543163124855875+-0.00116166633524463i
24,733524.08393934,0.0526847752676845+-0.0014923421520673i
24,733524.08393934,0.0534544147048503+-0.00108671344159409i
24,733524.08393934,0.0511319877896476+-0.0010005907905073i
24,733524.08393934,0.0514219532354447+-0.00115355241808207i
24,733524.08393934,0.0507354299066716+-0.000950352752704915i
24,733524.08393934,0.0490882250529367+-0.00107613090218822i
24,733524.08393934,0.048827071444924+-0.000695878330858434i
24,733524.08393934,0.0475609252227011+-0.000806113653186137i
24,733524.08393934,0.0450777435262924+-0.000409256949056927i
24,733524.08393934,0.0473317634564478+0.000177914008209794i
24,733524.08393934,0.0470431010537847+0.000555817200245194i
24,733524.22622956,0.0742525621552745+-0.000475966573288921i
24,733524.22622956,0.0710629416807069+-0.000717097073813413i
24,733524.22622956,0.0688202688023647+-0.00117191771829862i
24,733524.22622956,0.0708465971989922+0.000143458228117457i
24,733524.22622956,0.0718540728527595+0.000204585922676337i
24,733524.22622956,0.0717101855355685+-0.000348588319057684i
24,733524.22622956,0.0726689504719834+-0.000911002590315032i
24,733524.22622956,0.070196974821398+-0.0014933788563962i
24,733524.22622956,0.0684294990157725+-0.000216301916875342i
24,733524.22622956,0.0687140706012628+-0.000631561702120808i
24,733524.22622956,0.0723704200934975+-0.000411835204476621i
24,733524.22622956,0.0687604726860795+-0.000183449985825297i
24,733524.22622956,0.0701452808663526+-0.000460512883698528i
24,733524.22622956,0.0686927458783548+-0.000350931556871849i
24,733524.22622956,0.0668385579782205+-0.00132764595602837i
24,733524.22622956,0.0667788928610799+-0.000875234231120385i
24,733524.22622956,0.0678179692948718+-0.000863677763230226i
24,733524.22622956,0.0676195266902752+-0.0014811814136077i
24,733524.22622956,0.0673686670112046+-0.00185214064260894i
24,733524.22622956,0.0679271631127238+-0.00230391230395661i
24,733524.22622956,0.0650602854040988+-0.000823364414982912i
24,733524.22622956,0.0652476065336605+-0.00183242496031854i
24,733524.22622956,0.0618463408479114+-0.0018371755325577i
24,733524.22622956,0.0615191120077987+-0.00195830757113775i
24,733524.22622956,0.0612004256245824+-0.00134864411358089i
24,733524.22622956,0.0595445941828363+-0.001367461411895i
24,733524.22622956,0.0576547706497569+-0.00158909563284684i
24,733524.22622956,0.0566492290213371+-0.00165629560824358i
24,733524.22622956,0.0550136410134796+-0.00172491243456789i
24,733524.22622956,0.0551203320077159+-0.00131530662320293i
24,733524.22622956,0.0529312638359464+-0.001361401962987i
24,733524.22622956,0.0526231999086973+-0.00151375127379364i
24,733524.22622956,0.0523985665973447+-0.00154403153237694i
24,733524.22622956,0.0506818720856227+-0.00145386715378372i
24,733524.22622956,0.0508837469768657+-0.00175373183690826i
24,733524.22622956,0.0487921139448016+-0.000927323637238444i
24,733524.22622956,0.0451197111868094+-0.000348421894870838i
24,733524.22622956,0.046502492915195+-4.83153494804541e-05i
24,733524.22622956,0.046273229769888+0.000473113433691735i
24,733524.287201053,0.0703538783254444+-0.000695682336462894i
24,733524.287201053,0.0691740039487638+-0.00137726612572226i
24,733524.287201053,0.0688111437963373+-0.000631386920018723i
24,733524.287201053,0.067065924959567+-0.000288837344025325i
24,733524.287201053,0.0678747245493191+-0.000886580106662401i
24,733524.287201053,0.068441752121949+-0.000633387394570848i
24,733524.287201053,0.068033000221597+-0.00120279397779038i
24,733524.287201053,0.0688155068329008+-0.00038575523524976i
24,733524.287201053,0.0676239134077438+-0.000863052749265837i
24,733524.287201053,0.0677149893090675+-0.000142047569096835i
24,733524.287201053,0.0661980831781389+-7.36846950619902e-05i
24,733524.287201053,0.066647302141385+-0.000263143032465372i
24,733524.287201053,0.0663172500126963+-0.00109500515527128i
24,733524.287201053,0.0676210390499905+-0.00077267916817202i
24,733524.287201053,0.0648064154289095+-0.00107862648608818i
24,733524.287201053,0.0615263041935743+-0.000228110454287192i
24,733524.287201053,0.0645402868105441+-0.00101283631156608i
24,733524.287201053,0.0630330790136047+-0.000676411442187019i
24,733524.287201053,0.0628745628960209+-0.00119612630143271i
24,733524.287201053,0.0598109856382664+-0.00166007251349673i
24,733524.287201053,0.061096954887806+-0.00155862698813187i
24,733524.287201053,0.0607914263212895+-0.00134835315138501i
24,733524.287201053,0.0581489685300865+-0.00147260633006494i
24,733524.287201053,0.0591288429546887+-0.00191935426087065i
24,733524.287201053,0.0585650297304252+-0.00118087527288781i
24,733524.287201053,0.0563191457218201+-0.00123422722900431i
24,733524.287201053,0.055527776370018+-0.00129252171533006i
24,733524.287201053,0.0543104399168641+-0.00144068885846158i
24,733524.287201053,0.0540909795060924+-0.00131371525213837i
24,733524.287201053,0.0534144899921049+-0.00109174472573431i
24,733524.287201053,0.0528185469239056+-0.00111763751838448i
24,733524.287201053,0.0517736588774603+-0.00112703273568093i
24,733524.287201053,0.0498416056279515+-0.00144707733854577i
24,733524.287201053,0.0494192849329963+-0.00101743961314515i
24,733524.287201053,0.0493337894112139+-0.00068758663976914i
24,733524.287201053,0.0481487555437344+-0.000805488916782824i
24,733524.287201053,0.0444528781706733+-0.000305919850342365i
24,733524.287201053,0.0465190359151056+0.000157735309295238i
24,733524.287201053,0.0465225590365263+0.000480829157898123i
24,733524.435147199,0.0744116061079756+-0.000921201223323433i
24,733524.435147199,0.0728612895887208+-0.000544789014502803i
24,733524.435147199,0.0728103339594479+-0.000546173507636852i
24,733524.435147199,0.0738296308149523+-0.000609477205475773i
24,733524.435147199,0.0714483330825745+-0.000201236238443559i
24,733524.435147199,0.0699951662885479+-0.00100456527279542i
24,733524.435147199,0.0733086812345161+-0.000590670707250197i
24,733524.435147199,0.070605421176771+-5.81861827466604e-05i
24,733524.435147199,0.0719426292415204+-6.09054051503416e-05i
24,733524.435147199,0.0718778633381197+-0.000393042887957042i
24,733524.435147199,0.0736812690165973+-0.000968780692729363i
24,733524.435147199,0.0713726796934467+-0.00175260412941933i
24,733524.435147199,0.0689021822585929+-0.000455306569609086i
24,733524.435147199,0.0677978932021003+-0.000660041981858499i
24,733524.435147199,0.0686748993091482+-0.000881298351702535i
24,733524.435147199,0.069429067014047+-0.00171917811757392i
24,733524.435147199,0.0681407295210066+-0.0011572763518605i
24,733524.435147199,0.067556206676523+-0.00195642823201502i
24,733524.435147199,0.0665617198575649+-2.40821276422442e-05i
24,733524.435147199,0.0641487421297932+-0.00110745927147254i
24,733524.435147199,0.0655393246583659+-0.000986185800919884i
24,733524.435147199,0.0645234768288773+-0.00146948423522751i
24,733524.435147199,0.063346921827775+-0.0013079555213678i
24,733524.435147199,0.0618776602945683+-0.00201264222828319i
24,733524.435147199,0.0612178613082419+-0.00069798042096067i
24,733524.435147199,0.0607569951260527+-0.00102988419838699i
24,733524.435147199,0.0583032246089939+-0.00168127906281481i
24,733524.435147199,0.0576429449576009+-0.00163398023864338i
24,733524.435147199,0.055775075766322+-0.00212190179354725i
24,733524.435147199,0.0558698943589208+-0.00160586874453359i
24,733524.435147199,0.0547975136146707+-0.00169349691829124i
24,733524.435147199,0.0531365667643982+-0.00144255310861159i
24,733524.435147199,0.0522337323986182+-0.00158840401537034i
24,733524.435147199,0.0507173637273238+-0.00111477790227963i
24,733524.435147199,0.0489130240956831+-0.00102157683398626i
24,733524.435147199,0.0480030195119708+-0.000700003037508322i
24,733524.435147199,0.0453375243838068+-0.000401930389247367i
24,733524.435147199,0.0468849083247405+-0.000126596608097555i
24,733524.435147199,0.0473798495244112+0.000446742457921042i
24,733527.55062934,0.0676313397093009+-0.000630703813449898i
24,733527.55062934,0.065716776077087+-0.00126449938078756i
24,733527.55062934,0.0660757484733358+-0.00112009088220796i
24,733527.55062934,0.0677096736204587+-0.000157764635111751i
24,733527.55062934,0.0688439895956592+-0.000865417999364068i
24,733527.55062934,0.067301997890873+-5.0560613079295e-05i
24,733527.55062934,0.0697417981843128+-0.000235732073140881i
24,733527.55062934,0.0670793623905738+4.00644858020907e-05i
24,733527.55062934,0.0668541557742731+-0.000408380679922522i
24,733527.55062934,0.0682057419435254+-0.000637214719914842i
24,733527.55062934,0.0676823753087336+-7.84432558137923e-05i
24,733527.55062934,0.0673070026321453+-0.000343739718483063i
24,733527.55062934,0.0649137578133072+-0.000675654348477246i
24,733527.55062934,0.0643247661423262+-0.00115970788621562i
24,733527.55062934,0.0643256605050782+-0.00124133174686847i
24,733527.55062934,0.0665483856565958+-0.000823225831526076i
24,733527.55062934,0.0667518697636942+-0.00140662895358782i
24,733527.55062934,0.0632370586554458+-0.000655918601500654i
24,733527.55062934,0.0625719601281476+-0.00173060677955381i
24,733527.55062934,0.0626444518748634+-0.00144669547668451i
24,733527.55062934,0.0617630524931+-0.00109606619512531i
24,733527.55062934,0.0606467405139864+-0.00122078822368696i
24,733527.55062934,0.059870300865696+-0.00142190840357377i
24,733527.55062934,0.0575629872672424+-0.00136859377338165i
24,733527.55062934,0.0588756817874911+-0.00116916622042025i
24,733527.55062934,0.0570550512255919+-0.00130707728818426i
24,733527.55062934,0.0558568384042998+-0.00125126796258387i
24,733527.55062934,0.0548334668006731+-0.00126143875736951i
24,733527.55062934,0.0543428992565651+-0.00140218399569544i
24,733527.55062934,0.0539384295375173+-0.0010211578638028i
24,733527.55062934,0.053451692830063+-0.00101482227707659i
24,733527.55062934,0.0521147595531562+-0.00089586507016124i
24,733527.55062934,0.0514858510018247+-0.00107327345673224i
24,733527.55062934,0.051112520600893+-0.000921635638376601i
24,733527.55062934,0.0459029454442603+-0.00138175817627193i
24,733527.55062934,0.0506217413428341+-0.000589904984120429i
24,733527.55062934,0.0470918137213336+-0.00041531606933372i
24,733527.55062934,0.0482882655392029+0.000175676260684811i
24,733527.55062934,0.0492567950965159+0.000610535228550131i
24,733527.6900264,0.0716717049566872+-0.000311345964791063i
24,733527.6900264,0.071435691653259+-0.000347617950992126i
24,733527.6900264,0.0684140325965479+-0.000956109466765577i
24,733527.6900264,0.0693206058345956+-0.000289051882666969i
24,733527.6900264,0.0695295692695619+-0.000432354208524318i
24,733527.6900264,0.0681717730741963+-0.000519870492403173i
24,733527.6900264,0.0696869011195588+-0.00018224589976859i
24,733527.6900264,0.068341828864259+-6.49029291271931e-05i
24,733527.6900264,0.0680489097574793+-0.000265809993151794i
24,733527.6900264,0.0700428797492373+-0.00106738412995565i
24,733527.6900264,0.0688230676862853+-0.000305987213792987i
24,733527.6900264,0.0707276316775723+-0.000640139487705411i
24,733527.6900264,0.0692391367024535+-0.000385287991455769i
24,733527.6900264,0.0669441222934627+-0.000235928932660782i
24,733527.6900264,0.0677279592704459+-0.000814256783152645i
24,733527.6900264,0.0670175492944448+-0.000748001889392075i
24,733527.6900264,0.0679601947284386+-0.000766027502720037i
24,733527.6900264,0.0655902328497321+-0.000840825446663814i
24,733527.6900264,0.0634955315990003+-0.000550072063391953i
24,733527.6900264,0.0649833429146535+-0.00113249920020363i
24,733527.6900264,0.0642275297658652+-0.00112668323674984i
24,733527.6900264,0.0638186976739068+-0.00130340400659492i
24,733527.6900264,0.0620022546564983+-0.00185145574959671i
24,733527.6900264,0.0620962332283969+-0.00177473934841809i
24,733527.6900264,0.0612688996237731+-0.0016479453602235i
24,733527.6900264,0.0595239997573579+-0.00155604254213795i
24,733527.6900264,0.0588127176510167+-0.0011909197639759i
24,733527.6900264,0.0567395519084226+-0.00131962724821355i
24,733527.6900264,0.0566373067095441+-0.00147227376664852i
24,733527.6900264,0.0564306325779911+-0.0020722755643326i
24,733527.6900264,0.055829013986758+-0.00142832440736333i
24,733527.6900264,0.0544031229380645+-0.00128104547379523i
24,733527.6900264,0.0528141190562573+-0.00121087553568499i
24,733527.6900264,0.0514413976739501+-0.00121715396928398i
24,733527.6900264,0.0625878373271717+-0.00146300211753298i
24,733527.6900264,0.0506620935026332+-0.000711589099973856i
24,733527.6900264,0.0468802975991787+-0.000311440587123527i
24,733527.6900264,0.0493183978247819+5.08573897220956e-05i
24,733527.6900264,0.0492773078930994+0.000556156092844311i
24,733527.75163537,0.0695687243203098+-0.000757543464040068i
24,733527.75163537,0.0689383293304033+-0.000762630840804385i
24,733527.75163537,0.0696705817399372+-0.000519432541998352i
24,733527.75163537,0.0681342812987218+-0.000591370625047995i
24,733527.75163537,0.0676945899286453+-0.000868966564697099i
24,733527.75163537,0.0690795033407834+-5.55894920248007e-06i
24,733527.75163537,0.0680788084746271+-0.000702958728817252i
24,733527.75163537,0.0685566309647291+-0.000270181993790607i
24,733527.75163537,0.0667029528169185+0.000174853657767596i
24,733527.75163537,0.0656503600850179+-0.000637394048059784i
24,733527.75163537,0.066017118478681+-0.000629716962642247i
24,733527.75163537,0.0666762407089457+-0.000887338188256347i
24,733527.75163537,0.0660414086073392+-0.00125417552777163i
24,733527.75163537,0.066603797307567+-0.000857428786862528i
24,733527.75163537,0.0653690357570061+-0.000653261584410049i
24,733527.75163537,0.065639754716344+-0.000765517955505256i
24,733527.75163537,0.0650454025936776+-0.000729317143557648i
24,733527.75163537,0.0639494847209143+-0.000672110512147056i
24,733527.75163537,0.0637376628224719+-0.00160776104292194i
24,733527.75163537,0.0629566103568092+-0.000948499242791017i
24,733527.75163537,0.0614467104735725+-0.000855161816197749i
24,733527.75163537,0.0609506989411763+-0.00130385457236676i
24,733527.75163537,0.059698762581185+-0.00136222211121687i
24,733527.75163537,0.054908127914717+-0.0014586075223744i
24,733527.75163537,0.0591060523830005+-0.00155137818748065i
24,733527.75163537,0.0574698848162157+-0.00109312952391642i
24,733527.75163537,0.056960972490561+-0.00125157713926205i
24,733527.75163537,0.0558197231168488+-0.00128586226627097i
24,733527.75163537,0.0540391983857771+-0.0011240438032662i
24,733527.75163537,0.0537255589328438+-0.00098855104081193i
24,733527.75163537,0.0541607176434564+-0.00105062701554334i
24,733527.75163537,0.0519785433688867+-0.00106614323671152i
24,733527.75163537,0.0516011796966469+-0.00113456466236857i
24,733527.75163537,0.0508833387218843+-0.000780027672744505i
24,733527.75163537,0.049977285326169+-0.000756655669863713i
24,733527.75163537,0.049475482336159+-0.000335643055971946i
24,733527.75163537,0.0466360667108272+-0.000216121415639536i
24,733527.75163537,0.0489568812735827+0.00023543195072207i
24,733527.75163537,0.0490054797061812+0.000664336375747765i
24,733527.894619676,0.0725045199369493+-0.000477281156009414i
24,733527.894619676,0.0733474947885738+-0.000369692921230106i
24,733527.894619676,0.0720677543367948+-0.00178702711672859i
24,733527.894619676,0.070182908233283+-0.000802014029786242i
