Temperature_root,Time_root,Time,Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Capacity
24,733597.332592049,528.063,3.7645900319048,-2.00623235589783,27.5607906508253,1.9986,2.854,1.83067360449621
24,733597.332592049,537.594,3.76205607899489,-2.00860500887464,27.5974482227192,1.9986,2.851,1.83067360449621
24,733597.332592049,547.172,3.75965206757553,-2.00778541755221,27.6570643324353,1.9986,2.849,1.83067360449621
24,733597.332592049,556.766,3.75735746486413,-2.00719767149008,27.7142458647799,1.9986,2.847,1.83067360449621
24,733597.332592049,566.328,3.7548931071311,-2.00801708778332,27.7725424228784,1.9986,2.845,1.83067360449621
24,733597.332592049,575.953,3.75239202645804,-2.00870984586568,27.8500609205544,1.9986,2.843,1.83067360449621
24,733597.332592049,585.547,3.74988726996895,-2.00600778894635,27.8853602217775,1.9986,2.84,1.83067360449621
24,733597.332592049,595.078,3.7475296333589,-2.00850275365604,27.9466534636782,1.9986,2.838,1.83067360449621
24,733597.332592049,604.657,3.74521596747364,-2.00920340301806,27.9935908905641,1.9986,2.835,1.83067360449621
24,733597.332592049,614.219,3.74293972066062,-2.00725750348319,28.0211343478709,1.9988,2.834,1.83067360449621
24,733597.332592049,623.719,3.74049537242296,-2.00976513777378,28.0724458191603,1.9988,2.831,1.83067360449621
24,733597.332592049,633.266,3.73820923822998,-2.00672897109451,28.1107816945011,1.9986,2.829,1.83067360449621
24,733597.332592049,642.875,3.73618456423411,-2.009689748943,28.1525844917053,1.9986,2.827,1.83067360449621
24,733597.332592049,652.516,3.7339237733344,-2.00766440601899,28.2030902993528,1.9986,2.825,1.83067360449621
24,733597.332592049,662.141,3.73148729960295,-2.00890630954695,28.224727686722,1.9988,2.823,1.83067360449621
24,733597.332592049,671.672,3.72931113550693,-2.00716233404006,28.268095815066,1.9988,2.821,1.83067360449621
24,733597.332592049,681.282,3.72723052044775,-2.0089316070387,28.3065572182254,1.9986,2.818,1.83067360449621
24,733597.332592049,690.875,3.72495364377324,-2.00987834746598,28.3398147487709,1.9988,2.816,1.83067360449621
24,733597.332592049,700.485,3.72284285189693,-2.01153543676142,28.373343603942,1.9988,2.814,1.83067360449621
24,733597.332592049,710.078,3.72045063530146,-2.00937672392513,28.4056660419941,1.9986,2.812,1.83067360449621
24,733597.332592049,719.75,3.71849090963273,-2.00853754956307,28.4345056203816,1.9986,2.809,1.83067360449621
24,733597.332592049,729.328,3.71625701768054,-2.0099023306342,28.4431257136183,1.9988,2.807,1.83067360449621
24,733597.332592049,738.907,3.71423391953961,-2.00619602926416,28.4713878462757,1.9986,2.805,1.83067360449621
24,733597.332592049,748.61,3.71190079001172,-2.00904062033404,28.49467613329,1.9986,2.803,1.83067360449621
24,733597.332592049,758.157,3.70994638364718,-2.00948681339962,28.535138488634,1.9986,2.802,1.83067360449621
24,733597.332592049,767.719,3.70762033969728,-2.00599378344299,28.5536840898378,1.9986,2.8,1.83067360449621
24,733597.332592049,777.328,3.7057193811601,-2.00718687064956,28.5784434530578,1.9986,2.797,1.83067360449621
24,733597.332592049,786.922,3.70352167718848,-2.00740027458973,28.5896606848302,1.9986,2.795,1.83067360449621
24,733597.332592049,796.5,3.70144378592086,-2.00821134371665,28.6226805985499,1.9988,2.793,1.83067360449621
24,733597.332592049,806.125,3.69933118250901,-2.01051568941247,28.649276606342,1.9988,2.791,1.83067360449621
24,733597.332592049,815.719,3.6971817126028,-2.00638062257396,28.6692260008445,1.9986,2.789,1.83067360449621
24,733597.332592049,825.313,3.69527291668764,-2.00807178309514,28.6805821250447,1.9988,2.787,1.83067360449621
24,733597.332592049,834.969,3.69299744638236,-2.00885321977237,28.7029444113866,1.9988,2.785,1.83067360449621
24,733597.332592049,844.532,3.69102449566108,-2.00895972307737,28.7251314706811,1.9988,2.783,1.83067360449621
24,733597.332592049,854.11,3.68889479554784,-2.00712198007883,28.7433425536966,1.9986,2.781,1.83067360449621
24,733597.332592049,863.657,3.68695293820539,-2.00918981640471,28.7671376584091,1.9988,2.779,1.83067360449621
24,733597.332592049,873.25,3.68465965559475,-2.00605664400453,28.7809652487053,1.9986,2.777,1.83067360449621
24,733597.332592049,882.875,3.68283497547388,-2.0089317889264,28.8202507855087,1.9986,2.775,1.83067360449621
24,733597.332592049,892.453,3.68062664104632,-2.00839601883961,28.8253978977493,1.9988,2.773,1.83067360449621
24,733597.332592049,902.078,3.67847524142035,-2.00695407368142,28.837000744421,1.9986,2.771,1.83067360449621
24,733597.332592049,911.688,3.67695403044899,-2.00506326807493,28.8694678004258,1.9986,2.769,1.83067360449621
24,733597.332592049,921.25,3.67461403764096,-2.00751319317677,28.8923133516803,1.9986,2.767,1.83067360449621
24,733597.332592049,930.797,3.6726395935147,-2.00527185160424,28.9187051467529,1.9988,2.765,1.83067360449621
24,733597.332592049,940.375,3.67061592331679,-2.00830383330808,28.9374951886969,1.9986,2.763,1.83067360449621
24,733597.332592049,949.938,3.66867919110283,-2.00765076318822,28.9476447791138,1.9986,2.761,1.83067360449621
24,733597.332592049,959.5,3.6667573849316,-2.00793490703386,28.9750984273005,1.9986,2.76,1.83067360449621
24,733597.332592049,969.047,3.66476832965341,-2.00666831264519,29.0054530839553,1.9986,2.757,1.83067360449621
24,733597.332592049,978.61,3.6627089504058,-2.0068910054964,29.0152607185658,1.9988,2.755,1.83067360449621
24,733597.332592049,988.141,3.66081921691756,-2.00891860832916,29.0436940758616,1.9986,2.753,1.83067360449621
24,733597.332592049,997.703,3.65882059594959,-2.00816995051835,29.0733567777119,1.9986,2.751,1.83067360449621
24,733597.332592049,1007.266,3.6567185529517,-2.00880651461577,29.0986420020157,1.9986,2.749,1.83067360449621
24,733597.332592049,1016.844,3.6550346500593,-2.00837015129619,29.1239293258254,1.9986,2.748,1.83067360449621
24,733597.332592049,1026.453,3.6529040520594,-2.01118545255352,29.1507987793653,1.9988,2.746,1.83067360449621
24,733597.332592049,1036.078,3.65110231394061,-2.00853939942265,29.1739850542891,1.9988,2.744,1.83067360449621
24,733597.332592049,1045.657,3.64922933090075,-2.01006446871565,29.2057960843918,1.9988,2.742,1.83067360449621
24,733597.332592049,1055.266,3.64715627893502,-2.00627326456464,29.2334479312224,1.9988,2.74,1.83067360449621
24,733597.332592049,1064.953,3.6452554800999,-2.00908457907605,29.2539247305303,1.9986,2.737,1.83067360449621
24,733597.332592049,1074.5,3.64352338984172,-2.00792461704286,29.2823278563556,1.9988,2.737,1.83067360449621
24,733597.332592049,1084.047,3.64152481502918,-2.00709562097164,29.3174576543723,1.9988,2.735,1.83067360449621
24,733597.332592049,1093.61,3.63941094910308,-2.00856586302937,29.3425708835958,1.9986,2.733,1.83067360449621
24,733597.332592049,1103.188,3.63771960518999,-2.00998139014705,29.3761443091483,1.9988,2.731,1.83067360449621
24,733597.332592049,1112.766,3.6358475201491,-2.00714180802138,29.3857026428604,1.9988,2.729,1.83067360449621
24,733597.332592049,1122.36,3.6339280836214,-2.00886386968946,29.4196938658055,1.9988,2.727,1.83067360449621
24,733597.332592049,1131.985,3.63205619875903,-2.00956265141355,29.4495415018222,1.9988,2.725,1.83067360449621
24,733597.332592049,1141.594,3.63030795314449,-2.01026768448254,29.4675671595458,1.9988,2.723,1.83067360449621
24,733597.332592049,1151.172,3.62838318553043,-2.00917329680952,29.4910506342493,1.9988,2.722,1.83067360449621
24,733597.332592049,1160.75,3.62660271366913,-2.0049493848384,29.5241204313657,1.9988,2.72,1.83067360449621
24,733597.332592049,1170.375,3.62476377610978,-2.00967849101388,29.5506090565308,1.9988,2.719,1.83067360449621
24,733597.332592049,1179.938,3.62288849795823,-2.00667920907895,29.5762032091716,1.9988,2.716,1.83067360449621
24,733597.332592049,1189.5,3.62126145211506,-2.00941611094448,29.5947058988375,1.9988,2.715,1.83067360449621
24,733597.332592049,1199.078,3.61924078857516,-2.00834702286329,29.6516747094427,1.9986,2.713,1.83067360449621
24,733597.332592049,1208.719,3.6174871065617,-2.00988769457649,29.6623799527495,1.9986,2.711,1.83067360449621
24,733597.332592049,1218.282,3.6157045832708,-2.00929230151476,29.6778608489284,1.9988,2.709,1.83067360449621
24,733597.332592049,1227.891,3.61385722727499,-2.00949398358799,29.7245531190303,1.9988,2.707,1.83067360449621
24,733597.332592049,1237.438,3.612119494621,-2.00915872756777,29.7348426411267,1.9986,2.705,1.83067360449621
24,733597.332592049,1247.032,3.61016828278222,-2.00530852248082,29.7676186668353,1.9988,2.704,1.83067360449621
24,733597.332592049,1256.61,3.60846094815448,-2.00547685561815,29.7975271683081,1.9988,2.702,1.83067360449621
24,733597.332592049,1266.172,3.60687904099168,-2.00930272571226,29.8217119941505,1.9988,2.7,1.83067360449621
24,733597.332592049,1275.797,3.60481530194555,-2.009179368272,29.8713780254098,1.9988,2.698,1.83067360449621
24,733597.332592049,1285.391,3.60298689297342,-2.00713741978483,29.8809013298238,1.9988,2.697,1.83067360449621
24,733597.332592049,1294.985,3.60140787737367,-2.01011960346399,29.9129337035433,1.9988,2.695,1.83067360449621
24,733597.332592049,1304.641,3.59955481188838,-2.00732605286944,29.9414485193783,1.9988,2.693,1.83067360449621
24,733597.332592049,1314.219,3.59806465156417,-2.00547800186997,29.9591927795905,1.9988,2.691,1.83067360449621
24,733597.332592049,1323.735,3.59618322803678,-2.00877712327588,29.9809461752694,1.9988,2.689,1.83067360449621
24,733597.332592049,1333.344,3.59435258101426,-2.00827088535602,30.0324794990748,1.9988,2.688,1.83067360449621
24,733597.332592049,1342.891,3.59267664606802,-2.00754635512229,30.0445522656648,1.9986,2.686,1.83067360449621
24,733597.332592049,1352.516,3.59094404692034,-2.00902280056083,30.0745495486764,1.9986,2.685,1.83067360449621
24,733597.332592049,1362.172,3.58943885456119,-2.00750356059029,30.1211386397678,1.9986,2.683,1.83067360449621
24,733597.332592049,1371.75,3.58762560917013,-2.00790321270666,30.1285779659059,1.9988,2.681,1.83067360449621
24,733597.332592049,1381.344,3.58590616089625,-2.0096521612255,30.1536748047535,1.9986,2.679,1.83067360449621
24,733597.332592049,1390.891,3.58435357757383,-2.00976376533267,30.1628911884035,1.9988,2.678,1.83067360449621
24,733597.332592049,1400.532,3.58251664938083,-2.00876469948184,30.2099358584824,1.9988,2.676,1.83067360449621
24,733597.332592049,1410.157,3.58097446200254,-2.01021972577677,30.2337263736318,1.9988,2.675,1.83067360449621
24,733597.332592049,1419.86,3.57928668759548,-2.01014783994271,30.241928053665,1.9988,2.673,1.83067360449621
24,733597.332592049,1429.469,3.57778362877661,-2.00863488732148,30.2639035944693,1.9988,2.671,1.83067360449621
24,733597.332592049,1439.11,3.57588784334567,-2.01062975856302,30.3103114861183,1.9986,2.669,1.83067360449621
24,733597.332592049,1448.688,3.57426164733398,-2.01175990802885,30.3373591717195,1.9988,2.668,1.83067360449621
24,733597.332592049,1458.266,3.57272542277558,-2.00857021467029,30.3591643679842,1.9988,2.667,1.83067360449621
24,733597.332592049,1467.86,3.57111203991862,-2.01012364391635,30.3877111304751,1.9988,2.665,1.83067360449621
24,733597.332592049,1477.453,3.56946526308552,-2.01000984410587,30.4172483017159,1.9988,2.664,1.83067360449621
24,733597.332592049,1487.094,3.56795097044586,-2.00826866307472,30.4203637795058,1.9986,2.662,1.83067360449621
24,733597.332592049,1496.625,3.56632092689012,-2.00794414498417,30.4643296260782,1.9988,2.66,1.83067360449621
24,733597.332592049,1506.157,3.56473326114854,-2.01001489614824,30.4900212740613,1.9986,2.659,1.83067360449621
24,733597.332592049,1515.735,3.56328099573795,-2.00634342277299,30.5183592099779,1.9986,2.657,1.83067360449621
24,733597.332592049,1525.313,3.56139913417784,-2.00808169052503,30.5449791551124,1.9988,2.656,1.83067360449621
24,733597.332592049,1534.86,3.55990421823008,-2.00729308059912,30.5617177775003,1.9988,2.654,1.83067360449621
24,733597.332592049,1544.407,3.55852737179077,-2.00796614739926,30.6068290297492,1.9988,2.653,1.83067360449621
24,733597.332592049,1553.953,3.55708684643687,-2.0103461381018,30.6147417498638,1.9988,2.652,1.83067360449621
24,733597.332592049,1563.625,3.55554011556698,-2.00892663284979,30.633451797745,1.9988,2.65,1.83067360449621
24,733597.332592049,1573.219,3.55385063675986,-2.01016873836175,30.6582848765853,1.9988,2.648,1.83067360449621
24,733597.332592049,1582.797,3.55232841879422,-2.00996800143287,30.6847660415075,1.9988,2.646,1.83067360449621
24,733597.332592049,1592.407,3.55093151556712,-2.00906960423105,30.7421229367436,1.9988,2.646,1.83067360449621
24,733597.332592049,1601.969,3.54948226465982,-2.00706735132955,30.761657278689,1.9988,2.644,1.83067360449621
24,733597.332592049,1611.61,3.54795595230278,-2.00680490000243,30.7631816848087,1.9988,2.642,1.83067360449621
24,733597.332592049,1621.219,3.54666234321112,-2.00934436321319,30.7909459254758,1.9988,2.641,1.83067360449621
24,733597.332592049,1630.797,3.54511072775203,-2.00801855117234,30.832327145212,1.9988,2.64,1.83067360449621
24,733597.332592049,1640.391,3.54377651892088,-2.00912772680239,30.8254104378997,1.9988,2.638,1.83067360449621
24,733597.332592049,1649.985,3.54228511338332,-2.00674789757711,30.8681523982771,1.9988,2.636,1.83067360449621
24,733597.332592049,1659.547,3.54093802516281,-2.00828309611582,30.908382439284,1.9988,2.636,1.83067360449621
24,733597.332592049,1669.125,3.53950457691131,-2.00784718399449,30.9334485908468,1.9988,2.634,1.83067360449621
24,733597.332592049,1678.735,3.53806918697791,-2.00913715391752,30.9397126240605,1.9988,2.632,1.83067360449621
24,733597.332592049,1688.344,3.53670365131064,-2.00762953396546,30.9628593511836,1.9988,2.631,1.83067360449621
24,733597.332592049,1697.907,3.53511076676001,-2.00851703307007,31.0134731755426,1.9988,2.63,1.83067360449621
24,733597.332592049,1707.532,3.53400022271566,-2.00717016355673,31.0323560309928,1.9988,2.628,1.83067360449621
24,733597.332592049,1717.203,3.53242116049483,-2.0103586889101,31.0362680875568,1.9988,2.627,1.83067360449621
24,733597.332592049,1726.813,3.53119271585796,-2.00717425922074,31.0531928653941,1.9988,2.626,1.83067360449621
24,733597.332592049,1736.407,3.5298322697147,-2.00747822202973,31.080589657931,1.9988,2.624,1.83067360449621
24,733597.332592049,1746.078,3.52855563843975,-2.00729597153649,31.1404329329091,1.9988,2.623,1.83067360449621
24,733597.332592049,1755.641,3.52736271146182,-2.00878463471005,31.144751065098,1.9988,2.622,1.83067360449621
24,733597.332592049,1765.235,3.5259603326369,-2.00846932105859,31.1447742040802,1.9988,2.62,1.83067360449621
24,733597.332592049,1774.813,3.52472055077095,-2.00595098970184,31.1517376809958,1.9988,2.62,1.83067360449621
24,733597.332592049,1784.344,3.52350094887291,-2.01103397892304,31.1779187787739,1.9988,2.618,1.83067360449621
24,733597.332592049,1794,3.52226299506373,-2.00540884792965,31.2350145637799,1.9988,2.617,1.83067360449621
24,733597.332592049,1803.61,3.52097204161137,-2.01023128301375,31.2487788379205,1.9986,2.616,1.83067360449621
24,733597.332592049,1813.282,3.51956756941407,-2.00974012448529,31.2515620922984,1.9988,2.614,1.83067360449621
24,733597.332592049,1822.828,3.51848311877354,-2.01016090670348,31.2823235500902,1.9988,2.613,1.83067360449621
24,733597.332592049,1832.391,3.51736274629409,-2.00983844238823,31.3048446041252,1.9988,2.612,1.83067360449621
24,733597.332592049,1841.938,3.51606431543754,-2.00939548482163,31.3198442214631,1.9988,2.611,1.83067360449621
24,733597.332592049,1851.547,3.51480966456116,-2.00938333438143,31.3408815908665,1.9988,2.61,1.83067360449621
24,733597.332592049,1861.188,3.5135966415313,-2.00892050782317,31.3621218559524,1.9988,2.608,1.83067360449621
24,733597.332592049,1870.797,3.51245875563178,-2.00775030386537,31.3769836785694,1.9988,2.608,1.83067360449621
24,733597.332592049,1880.344,3.51123564618612,-2.01027318650916,31.4088591114988,1.9988,2.606,1.83067360449621
24,733597.332592049,1889.938,3.51031020317648,-2.00721452712398,31.4258379323344,1.9988,2.605,1.83067360449621
24,733597.332592049,1899.563,3.50904912906006,-2.00761742053243,31.4671653915235,1.9988,2.604,1.83067360449621
24,733597.332592049,1909.172,3.50804505436234,-2.01061600817318,31.4997015681696,1.9988,2.603,1.83067360449621
24,733597.332592049,1918.782,3.50674018577645,-2.00942766681557,31.5047062690356,1.9988,2.602,1.83067360449621
24,733597.332592049,1928.375,3.50552228229889,-2.00766546225667,31.5296422591764,1.9988,2.6,1.83067360449621
24,733597.332592049,1938,3.50466502728301,-2.00529913836173,31.5399108006399,1.9988,2.6,1.83067360449621
24,733597.332592049,1947.61,3.50352822559905,-2.00871745741318,31.5741611131179,1.9988,2.598,1.83067360449621
24,733597.332592049,1957.188,3.50244115654999,-2.00904101293066,31.6088400354021,1.9988,2.598,1.83067360449621
24,733597.332592049,1966.75,3.50139197275228,-2.00925575219306,31.6139892944217,1.9988,2.596,1.83067360449621
24,733597.332592049,1976.344,3.50024529853473,-2.00855063892214,31.6347047011827,1.9988,2.595,1.83067360449621
24,733597.332592049,1985.953,3.49933319312455,-2.00884369919506,31.6703170173925,1.9988,2.594,1.83067360449621
24,733597.332592049,1995.516,3.49823375279058,-2.00705142868346,31.6836173273712,1.9988,2.593,1.83067360449621
24,733597.332592049,2005.094,3.49713786183491,-2.00669744415192,31.7021546722179,1.9988,2.592,1.83067360449621
24,733597.332592049,2014.672,3.49613180616936,-2.00853744884398,31.7289756423371,1.9988,2.591,1.83067360449621
24,733597.332592049,2024.25,3.4951036692224,-2.00917992358845,31.7547045831656,1.9988,2.59,1.83067360449621
24,733597.332592049,2033.813,3.49410428507974,-2.00569408316226,31.7972952678049,1.9988,2.589,1.83067360449621
24,733597.332592049,2043.485,3.49305406576457,-2.00736021531757,31.7986465441944,1.9988,2.588,1.83067360449621
24,733597.332592049,2053.063,3.49206432815671,-2.006805420277,31.8067129753524,1.9988,2.587,1.83067360449621
24,733597.332592049,2062.594,3.4909880755754,-2.01118575194719,31.8385828384839,1.9988,2.586,1.83067360449621
24,733597.332592049,2072.125,3.48992220473728,-2.00721014628686,31.8670578451735,1.9988,2.585,1.83067360449621
24,733597.332592049,2081.703,3.48877040325715,-2.00723916469338,31.9011309306284,1.9988,2.584,1.83067360449621
24,733597.332592049,2091.297,3.48791971462437,-2.00807929554469,31.9091707292173,1.9988,2.583,1.83067360449621
24,733597.332592049,2100.969,3.48698680654583,-2.00906246538397,31.9429295131555,1.9988,2.582,1.83067360449621
24,733597.332592049,2110.547,3.48607910383071,-2.00879674775331,31.9618967503375,1.9988,2.581,1.83067360449621
24,733597.332592049,2120.157,3.48500726975169,-2.00822614450105,31.9819423687721,1.9988,2.58,1.83067360449621
24,733597.332592049,2129.828,3.48394649753969,-2.00903045115493,31.9933127312599,1.9988,2.579,1.83067360449621
24,733597.332592049,2139.407,3.48306738331205,-2.00923988145932,32.0256928026141,1.9988,2.578,1.83067360449621
24,733597.332592049,2149.016,3.48217530695233,-2.00853528304054,32.069321056918,1.9988,2.577,1.83067360449621
24,733597.332592049,2158.641,3.48097926552852,-2.0082099827859,32.0729117102108,1.9988,2.576,1.83067360449621
24,733597.332592049,2168.219,3.4800539333306,-2.00988953476844,32.0926826173325,1.9988,2.575,1.83067360449621
24,733597.332592049,2177.735,3.47914230313484,-2.01006299170862,32.1304243856446,1.9988,2.574,1.83067360449621
24,733597.332592049,2187.297,3.47808639451665,-2.0048736367085,32.144952612385,1.9988,2.573,1.83067360449621
24,733597.332592049,2196.891,3.47717468325085,-2.01075104396866,32.1607695213596,1.9988,2.572,1.83067360449621
24,733597.332592049,2206.563,3.47618719327509,-2.00713310438256,32.206569548454,1.9988,2.571,1.83067360449621
24,733597.332592049,2216.141,3.47517756369398,-2.00894681057472,32.2264018051799,1.9986,2.57,1.83067360449621
24,733597.332592049,2225.703,3.47435083827984,-2.00987967634732,32.2467574157306,1.9988,2.569,1.83067360449621
24,733597.332592049,2235.282,3.47315664910528,-2.009267237184,32.261023861183,1.9988,2.568,1.83067360449621
24,733597.332592049,2244.844,3.47220815195391,-2.0091281125711,32.3105922861361,1.9986,2.567,1.83067360449621
24,733597.332592049,2254.407,3.47127157862167,-2.00894628116953,32.3240722140876,1.9988,2.566,1.83067360449621
24,733597.332592049,2263.953,3.47014421192486,-2.00803212492008,32.3424623716383,1.9988,2.565,1.83067360449621
24,733597.332592049,2273.61,3.46898787949396,-2.00937600747683,32.3636435384254,1.9988,2.564,1.83067360449621
24,733597.332592049,2283.235,3.46796407179533,-2.00769811425814,32.3994782463479,1.9988,2.564,1.83067360449621
24,733597.332592049,2292.922,3.46705524062419,-2.00675952055593,32.4330327488338,1.9988,2.562,1.83067360449621
24,733597.332592049,2302.5,3.46617044557437,-2.00842543233129,32.4390611772179,1.9988,2.561,1.83067360449621
24,733597.332592049,2312.047,3.46508188359164,-2.00711568814103,32.4747649508101,1.9988,2.56,1.83067360449621
24,733597.332592049,2321.594,3.46402375947225,-2.00717709700191,32.5064690503624,1.9988,2.559,1.83067360449621
24,733597.332592049,2331.157,3.46307978566026,-2.00551833718397,32.5123915704739,1.9988,2.558,1.83067360449621
24,733597.332592049,2340.766,3.46206631150049,-2.00513378469091,32.5512190558406,1.9988,2.557,1.83067360449621
24,733597.332592049,2350.422,3.46101575580901,-2.00871942097295,32.6043794263083,1.9986,2.556,1.83067360449621
24,733597.332592049,2360.016,3.45992543487157,-2.00963310026006,32.5995602822902,1.9988,2.555,1.83067360449621
24,733597.332592049,2369.735,3.45891195586383,-2.00705701552783,32.653606927567,1.9988,2.554,1.83067360449621
24,733597.332592049,2379.36,3.45784046464938,-2.00912720706412,32.6844030395073,1.9988,2.553,1.83067360449621
24,733597.332592049,2389,3.45670297812699,-2.00707812729531,32.6883809540132,1.9988,2.552,1.83067360449621
24,733597.332592049,2398.563,3.45572073331833,-2.00789300901469,32.7199938686521,1.9988,2.551,1.83067360449621
24,733597.332592049,2408.11,3.45447780438262,-2.00565315013249,32.7476151819721,1.9986,2.55,1.83067360449621
24,733597.332592049,2417.75,3.45333453642245,-2.00744458581868,32.7753910383854,1.9988,2.549,1.83067360449621
24,733597.332592049,2427.391,3.4525272229305,-2.01033418304972,32.8021933092306,1.9988,2.548,1.83067360449621
24,733597.332592049,2436.969,3.45135213535515,-2.00522261860112,32.8312295680915,1.9988,2.547,1.83067360449621
24,733597.332592049,2446.625,3.45014723404372,-2.00676160686872,32.8622553188527,1.9988,2.546,1.83067360449621
24,733597.332592049,2456.203,3.44901788727752,-2.00824160855142,32.895507919475,1.9988,2.545,1.83067360449621
24,733597.332592049,2465.844,3.44777854658713,-2.00890326085871,32.9238309569793,1.9988,2.544,1.83067360449621
24,733597.332592049,2475.485,3.44658739330964,-2.01126313608205,32.943932637604,1.9988,2.542,1.83067360449621
24,733597.332592049,2485.078,3.44559684696492,-2.00736051675458,32.9987092503751,1.9988,2.541,1.83067360449621
24,733597.332592049,2494.657,3.44438552831581,-2.00968853387981,33.0292776980817,1.9988,2.54,1.83067360449621
24,733597.332592049,2504.235,3.44333469736889,-2.01246058044194,33.0416765548106,1.9988,2.539,1.83067360449621
24,733597.332592049,2513.86,3.44192204129482,-2.00675678700413,33.0585595296557,1.9988,2.538,1.83067360449621
24,733597.332592049,2523.422,3.44071932461823,-2.00802028926088,33.0971284025543,1.9988,2.537,1.83067360449621
24,733597.332592049,2533.016,3.43964776679061,-2.00939613703853,33.1411360122613,1.9988,2.535,1.83067360449621
24,733597.332592049,2542.578,3.43829498975811,-2.00905029868554,33.1750852542305,1.9988,2.534,1.83067360449621
24,733597.332592049,2552.157,3.43693456279309,-2.00901863416613,33.2112172252289,1.9988,2.532,1.83067360449621
24,733597.332592049,2561.703,3.43599738499805,-2.00694635003347,33.236329200878,1.9988,2.532,1.83067360449621
24,733597.332592049,2571.266,3.4345128301761,-2.00802929297227,33.2446256889962,1.9988,2.53,1.83067360449621
24,733597.332592049,2580.938,3.43340736151731,-2.01352712290766,33.2967377363119,1.9988,2.529,1.83067360449621
24,733597.332592049,2590.516,3.43180574879216,-2.00692651324034,33.3302080333428,1.9988,2.528,1.83067360449621
24,733597.332592049,2600.125,3.43062378685936,-2.00805974580423,33.3518058546676,1.9988,2.526,1.83067360449621
24,733597.332592049,2609.641,3.42915429808398,-2.00863906221784,33.3846353217374,1.9988,2.526,1.83067360449621
24,733597.332592049,2619.203,3.42800961065974,-2.00944937738919,33.4232934127488,1.9988,2.524,1.83067360449621
24,733597.332592049,2628.86,3.42664077263031,-2.00879256360193,33.4685786386547,1.9988,2.522,1.83067360449621
24,733597.332592049,2638.485,3.42506314106003,-2.00665257233773,33.4916279718163,1.9988,2.521,1.83067360449621
24,733597.332592049,2648.157,3.42391399720298,-2.00702481405177,33.5286320198882,1.9988,2.52,1.83067360449621
24,733597.332592049,2657.688,3.42209390529393,-2.01074089836815,33.5620424669978,1.9988,2.518,1.83067360449621
24,733597.332592049,2667.297,3.42086473234397,-2.00775371304432,33.5989012932213,1.9988,2.517,1.83067360449621
24,733597.332592049,2676.844,3.41943087718386,-2.01120073189383,33.6167482578793,1.9988,2.516,1.83067360449621
24,733597.332592049,2686.407,3.41787767552465,-2.00782794000563,33.6663185773992,1.9988,2.514,1.83067360449621
24,733597.332592049,2696.016,3.41641063619028,-2.00658308476071,33.700690273712,1.9986,2.513,1.83067360449621
24,733597.332592049,2705.672,3.41472668040411,-2.011848853293,33.7414816825357,1.9988,2.511,1.83067360449621
24,733597.332592049,2715.25,3.41328228375681,-2.00846011497114,33.7672412983687,1.9986,2.51,1.83067360449621
24,733597.332592049,2724.813,3.41173766453293,-2.009647852161,33.8249162255758,1.9988,2.508,1.83067360449621
24,733597.332592049,2734.469,3.40972067233628,-2.00686727956212,33.8431568529132,1.9988,2.506,1.83067360449621
24,733597.332592049,2744,3.4081531442761,-2.00919477817469,33.8832854587166,1.9988,2.504,1.83067360449621
24,733597.332592049,2753.61,3.40639733821261,-2.00618520971881,33.9207881945941,1.9988,2.503,1.83067360449621
24,733597.332592049,2763.157,3.40490831411042,-2.00728017009603,33.9464345432975,1.9988,2.501,1.83067360449621
24,733597.332592049,2772.75,3.4030048032691,-2.00604748270548,33.990799979497,1.9988,2.5,1.83067360449621
24,733597.332592049,2782.297,3.40102589831432,-2.00765250473638,34.0246790410783,1.9988,2.498,1.83067360449621
24,733597.332592049,2791.922,3.3991747112709,-2.01018134743809,34.0656832499921,1.9986,2.496,1.83067360449621
24,733597.332592049,2801.547,3.39732588558722,-2.00482591851592,34.1093738668802,1.9988,2.494,1.83067360449621
24,733597.332592049,2811.094,3.39536420721705,-2.00881879081145,34.1493645080825,1.9988,2.492,1.83067360449621
24,733597.332592049,2820.688,3.39330821237788,-2.00705632529351,34.1702617797252,1.9988,2.49,1.83067360449621
24,733597.332592049,2830.235,3.39122871671997,-2.00504040731463,34.204689222391,1.9988,2.488,1.83067360449621
24,733597.332592049,2839.828,3.38893471035973,-2.00763854752217,34.2491951342815,1.9988,2.486,1.83067360449621
24,733597.332592049,2849.453,3.38692402972945,-2.00632201774959,34.2821271680044,1.9988,2.484,1.83067360449621
24,733597.332592049,2859.063,3.38460691914126,-2.00890140971213,34.3413527882152,1.9986,2.481,1.83067360449621
24,733597.332592049,2868.657,3.38226131762878,-2.00875685800777,34.3787456543393,1.9988,2.479,1.83067360449621
24,733597.332592049,2878.328,3.37971301917232,-2.00824033770232,34.3885993502456,1.9988,2.476,1.83067360449621
24,733597.332592049,2887.953,3.37705380371037,-2.00787186893086,34.4304743369253,1.9988,2.474,1.83067360449621
24,733597.332592049,2897.594,3.37428192158319,-2.0097942262062,34.4809183996087,1.9986,2.471,1.83067360449621
24,733597.332592049,2907.172,3.3718966538292,-2.00917303202663,34.5213483176615,1.9988,2.468,1.83067360449621
24,733597.332592049,2916.735,3.36900885360112,-2.00959135651539,34.5518706324241,1.9988,2.466,1.83067360449621
